booking_id,hotel_id,cust_id,Booking Date,checkin_date,checkout_date,Room_Nights,Num Rooms,Room_Category,Meal_Plan,Booking_Channel,Booking Price(INR),Discount_Applied(%),Net_Amount_Paid(INR),Payment Status,Cancellation Flag,Refund_Amount(INR),Lead_Time_Days,Post_Stay_Rating
BKG002974,HTL0066,CUST02641,2026-05-08,2026-05-19,2026-05-21,2,1.0,Deluxe,Breakfast Included,App,26569.98,0.0,26569.98,pending,FALSE,0.0,,3.0
BKG002975,HTL0143,CUST01868,2026-01-06,2026-01-09,2026-01-18,9,1.0,Deluxe,Room Only,Website,111289.33,20.0,89031.46,failed,FALSE,0.0,,4.0
BKG002976,HTL0205,CUST02580,2025-12-12,2025-12-20,2025-12-21,1,1.0,Deluxe,Full Board,app,9639.56,5.0,9157.58,Failed,No,0.0,,3.0
BKG002977,HTL0279,CUST04341,15/01/2025,2025-01-21,2025-01-24,3,2.0,Suite,Breakfast Included,App,78470.91,0.0,78470.91,success,0,0.0,,
BKG002978,HTL0128,CUST04044,2026-07-18,2026-09-01,2026-09-04,3,2.0,Deluxe,Breakfast Included,App,47773.51,0.0,47773.51,success,No,0.0,45.0,5.0
BKG002979,HTL0265,CUST05060,2024-10-20,2024-10-20,2024-10-22,2,3.0,Premium,Breakfast Included,Travel Agent,75357.52,20.0,60286.02,Refunded,no,0.0,0.0,
BKG002980,HTL0080,CUST02424,2025-04-24,2025-05-18,2025-05-19,1,1.0,Suite,Breakfast Included,App,14076.59,0.0,14076.59,Pending,0,0.0,,5.0
BKG002981,HTL0271,CUST02015,2024-07-30,2024-08-03,2024-08-07,4,3.0,Deluxe,Room Only,,199743.65,5.0,189756.47,Pending,no,0.0,4.0,4.0
BKG002982,HTL0218,CUST02810,2025-05-25,2025-05-25,2025-05-26,1,1.0,Standard,Room Only,WEBSITE,10983.68,5.0,10434.5,Refunded,FALSE,0.0,,4.0
BKG002983,HTL0029,CUST05233,2025-05-12,2025-06-14,2025-06-17,3,1.0,Premium,Breakfast Included,Website,39994.68,0.0,39994.68,SUCCESS,1,28681.57,33.0,
BKG002984,HTL0107,CUST04897,2024-01-20,2024-01-29,2024-02-01,3,2.0,Suite,Breakfast Included,App,94049.64,10.0,84644.68,Success,0,0.0,,
BKG002985,HTL0293,CUST02344,08/12/2025,2025-12-08,2025-12-09,1,1.0,Executive,Half Board,App,14602.94,5.0,13872.79,Pending,N,0.0,0.0,3.0
BKG002986,HTL0133,CUST03125,2026-01-17,2026-02-07,2026-02-14,7,2.0,Deluxe,Half Board,Call Center,175738.55,10.0,158164.7,Success,1,122362.38,,
BKG002987,HTL0218,CUST02872,2024-06-20,2024-06-25,2024-06-27,2,2.0,Executive,Room Only,Travel Agent,53558.59,10.0,48202.73,SUCCESS,N,0.0,5.0,4.0
BKG002988,HTL0234,CUST01909,2025-07-21,2025-08-02,2025-08-04,2,1.0,Deluxe,Room Only,App,24886.72,10.0,22398.05,Success,no,0.0,,5.0
BKG002989,HTL0108,CUST00500,2025-11-14,2025-11-23,2025-11-24,1,1.0,Premium,Breakfast Included,App,10094.4,10.0,9084.96,Refunded,N,0.0,,3.0
BKG002990,HTL0197,CUST02822,02/07/2024,2024-07-15,2024-07-19,4,1.0,Deluxe,Full Board,Call Center,39670.34,10.0,35703.31,failed,0,0.0,13.0,3.0
BKG002991,HTL0219,CUST00096,09/08/2025,2025-08-11,2025-08-14,3,4.0,Deluxe,Half Board,App,108019.37,0.0,108019.37,Success,No,0.0,2.0,
BKG002992,HTL0251,CUST02629,2025-01-22,2025-01-29,2025-01-30,1,1.0,Executive,Breakfast Included,,15841.39,0.0,15841.39,SUCCESS,no,0.0,7.0,2.0
BKG002993,HTL0152,CUST00686,2025-04-17,2025-05-03,2025-05-04,1,1.0,Standard,Room Only,Call Center,11382.71,10.0,10244.44,Success,N,0.0,16.0,
BKG002994,HTL0016,CUST04134,2023-10-18,2023-10-18,2023-10-21,3,2.0,Deluxe,Half Board,App,87201.94,20.0,69761.55,SUCCESS,N,0.0,,
BKG002995,HTL0289,CUST02590,20/01/2026,2026-02-22,2026-02-28,6,1.0,Standard,Room Only,Website,39590.55,20.0,31672.44,Refunded,no,0.0,33.0,
BKG002996,HTL0144,CUST04277,2026-03-05,2026-03-23,2026-03-27,4,2.0,Standard,Half Board,App,72770.67,15.0,61855.07,success,No,0.0,18.0,5.0
BKG002997,HTL0206,CUST04984,2025-07-26,2025-07-28,2025-08-01,4,2.0,Deluxe,Breakfast Included,App,94329.69,5.0,89613.21,success,FALSE,0.0,,
BKG002998,HTL0288,CUST00153,2025-10-16,2025-10-23,2025-10-24,1,1.0,Standard,Breakfast Included,,6771.34,5.0,6432.77,success,no,0.0,7.0,
BKG002999,HTL0295,CUST03395,2023-12-14,2023-12-27,2023-12-31,4,1.0,Deluxe,Breakfast Included,Website,66868.41,10.0,60181.57,success,FALSE,0.0,,
BKG003000,HTL0163,CUST04402,2023-12-14,2024-01-05,2024-01-06,1,1.0,Suite,Breakfast Included,Travel Agent,10117.89,10.0,9106.1,Success,no,0.0,,3.0
BKG003001,HTL0053,CUST04074,08/02/2025,2025-02-13,2025-02-14,1,1.0,Standard,Room Only,Website,7074.74,5.0,6721.0,Refunded,FALSE,0.0,,4.0
BKG003002,HTL0028,CUST02289,2025-05-20,2025-05-24,2025-05-25,1,1.0,Standard,Room Only,Website,9774.41,15.0,8308.25,success,No,0.0,,
BKG003003,HTL0240,CUST03572,30/01/2024,2024-02-01,2024-02-02,1,2.0,Standard,Breakfast Included,Website,16134.49,10.0,14521.04,success,No,0.0,2.0,4.0
BKG003004,HTL0052,CUST00348,2026-08-17,2026-08-24,2026-08-26,2,1.0,Standard,Breakfast Included,Website,14998.89,,14248.95,Refunded,0,0.0,7.0,2.0
BKG003005,HTL0088,CUST05871,2025-08-30,2025-09-10,2025-09-14,4,1.0,Deluxe,Room Only,Call Center,49304.83,10.0,44374.35,failed,Yes,29131.9,,
BKG003006,HTL0268,CUST04915,2025-10-08,2025-10-31,2025-11-03,3,1.0,Premium,Room Only,App,42192.7,20.0,33754.16,success,FALSE,0.0,23.0,
BKG003007,HTL0268,CUST01572,2024-09-26,2024-09-26,2024-09-29,3,2.0,Standard,Breakfast Included,Website,50851.72,20.0,40681.38,Failed,FALSE,0.0,0.0,
BKG003008,HTL0184,CUST02161,29/03/2025,2025-04-15,2025-04-17,2,1.0,Suite,Breakfast Included,Travel Agent,29294.27,5.0,27829.56,SUCCESS,N,0.0,17.0,
BKG003009,HTL0135,CUST04809,20/07/2026,2026-07-24,2026-08-01,8,1.0,Standard,Breakfast Included,Website,70414.6,0.0,70414.6,Refunded,No,0.0,,
BKG003010,HTL0070,CUST01845,26/05/2024,2024-06-19,2024-06-20,1,1.0,Standard,Half Board,,9676.12,5.0,9192.31,Refunded,No,0.0,,4.0
BKG003011,HTL0026,CUST05139,10/11/2025,2025-11-10,2025-11-13,3,2.0,Standard,Full Board,App,45213.57,15.0,38431.53,Success,No,0.0,,
BKG003012,HTL0082,CUST00114,2026-04-05,2026-04-08,2026-04-13,5,4.0,Standard,Room Only,Website,206981.79,5.0,196632.7,Pending,no,0.0,,4.0
BKG003013,HTL0164,CUST05172,2025-06-14,2025-07-01,2025-07-05,4,1.0,Executive,Breakfast Included,Website,44014.55,10.0,39613.1,Failed,no,0.0,17.0,4.0
BKG003014,HTL0050,CUST01754,05/11/2023,2023-11-15,2023-11-17,2,1.0,Deluxe,Room Only,app,22167.04,5.0,21058.69,success,0,0.0,,
BKG003015,HTL0100,CUST03248,2024-12-10,2024-12-15,2024-12-16,1,1.0,Standard,Room Only,App,9689.74,25.0,7267.3,Refunded,0,0.0,5.0,3.0
BKG003016,HTL0066,CUST00258,2025-01-16,2025-01-17,2025-01-22,5,3.0,Standard,Room Only,,226310.83,5.0,214995.29,Pending,no,0.0,,3.0
BKG003017,HTL0156,CUST05609,2025-12-09,2026-02-08,2026-02-10,2,1.0,Executive,Room Only,App,22404.86,15.0,19044.13,Failed,N,0.0,61.0,3.0
BKG003018,HTL0189,CUST00596,2025-09-28,2025-10-12,2025-10-13,1,2.0,Standard,Room Only,app,26198.65,10.0,23578.79,Failed,FALSE,0.0,14.0,
BKG003019,HTL0004,CUST02403,19/07/2024,2024-07-21,2024-07-24,3,2.0,Deluxe,Room Only,WEBSITE,97069.35,20.0,77655.48,SUCCESS,0,0.0,2.0,3.0
BKG003020,HTL0094,CUST05377,2024-04-08,2024-04-16,2024-04-17,1,2.0,Premium,Breakfast Included,Website,23021.57,0.0,23021.57,success,N,0.0,8.0,2.0
BKG003021,HTL0026,CUST02999,2024-02-04,2024-02-05,2024-02-08,3,1.0,Premium,Breakfast Included,App,36408.63,,36408.63,Refunded,No,0.0,1.0,5.0
BKG003022,HTL0110,CUST02532,2025-02-18,2025-02-19,2025-02-21,2,1.0,Standard,Breakfast Included,App,17483.61,15.0,14861.07,success,0,0.0,1.0,5.0
BKG003023,HTL0125,CUST00416,29/01/2025,2025-02-22,2025-02-26,4,1.0,Suite,Room Only,Call Center,57807.1,10.0,52026.39,Failed,FALSE,0.0,24.0,3.0
BKG003024,HTL0223,CUST01968,16/07/2024,2024-07-27,2024-07-28,1,1.0,Premium,Room Only,Call Center,17556.54,10.0,15800.89,Failed,FALSE,0.0,11.0,4.0
BKG003025,HTL0276,CUST05327,2026-06-04,2026-06-20,2026-06-25,5,2.0,Deluxe,Breakfast Included,App,130110.6,0.0,130110.6,Success,no,0.0,,
BKG003026,HTL0153,CUST05639,2025-02-13,2025-02-17,2025-02-21,4,1.0,Executive,Breakfast Included,App,31865.22,0.0,31865.22,success,No,0.0,,3.0
BKG003027,HTL0008,CUST02527,2023-11-25,2023-11-27,2023-12-02,5,4.0,Deluxe,Full Board,app,273262.45,10.0,245936.2,Success,N,0.0,,3.0
BKG003028,HTL0226,CUST04661,2024-07-26,2024-08-16,2024-08-20,4,2.0,Deluxe,Breakfast Included,Website,136404.78,0.0,136404.78,Refunded,FALSE,0.0,,2.0
BKG003029,HTL0122,CUST02942,2024-10-25,2024-10-27,2024-11-01,5,1.0,Deluxe,Room Only,App,21442.37,0.0,21442.37,Success,FALSE,0.0,2.0,3.0
BKG003030,HTL0117,CUST00131,2025-01-17,2025-01-25,2025-01-26,1,1.0,Executive,Breakfast Included,App,12211.8,5.0,11601.21,failed,FALSE,0.0,,3.0
BKG003031,HTL0236,CUST05335,22/03/2025,2025-04-05,2025-04-08,3,1.0,Standard,Half Board,Website,39429.42,5.0,37457.95,success,No,0.0,14.0,
BKG003032,HTL0045,CUST01191,2025-05-24,2025-05-28,2025-05-30,2,1.0,Suite,Full Board,App,27057.21,10.0,24351.49,Pending,N,0.0,,
BKG003033,HTL0265,CUST03141,2024-07-07,2024-07-13,2024-07-16,3,2.0,Standard,Breakfast Included,Travel Agent,48219.82,20.0,38575.86,Success,N,0.0,,3.0
BKG003034,HTL0101,CUST04472,2025-10-25,2025-11-25,2025-11-26,1,2.0,Deluxe,Room Only,App,23969.28,,22770.82,success,N,0.0,31.0,4.0
BKG003035,HTL0101,CUST03647,24/04/2024,2024-05-12,2024-05-17,5,1.0,Deluxe,Half Board,Website,66511.93,10.0,59860.74,Success,No,0.0,,
BKG003036,HTL0079,CUST02057,2025-11-17,2025-11-22,2025-11-25,3,2.0,Premium,Room Only,,50272.68,0.0,50272.68,success,0,0.0,5.0,4.0
BKG003037,HTL0174,CUST04760,2025-03-26,2025-05-03,2025-05-08,5,1.0,Standard,Half Board,Website,49847.01,20.0,39877.61,success,no,0.0,38.0,4.0
BKG003038,HTL0264,CUST01186,2024-04-07,2024-04-07,2024-04-09,2,4.0,Deluxe,Room Only,App,95228.82,15.0,80944.5,Success,no,0.0,,
BKG003039,HTL0117,CUST03201,2025-12-13,2025-12-15,2025-12-20,5,3.0,Standard,Breakfast Included,Call Center,130294.94,0.0,130294.94,Success,1,70693.65,2.0,
BKG003040,HTL0197,CUST04097,28/02/2026,2026-03-16,2026-03-18,2,2.0,Standard,Breakfast Included,Website,36580.62,10.0,32922.56,Refunded,N,0.0,,3.0
BKG003041,HTL0193,CUST04670,2024-11-24,2024-11-29,2024-12-01,2,1.0,Premium,Room Only,Travel Agent,32047.02,0.0,32047.02,Success,No,0.0,5.0,4.0
BKG003042,HTL0158,CUST01720,2024-12-18,2024-12-18,2024-12-26,8,1.0,Suite,Breakfast Included,App,140492.86,0.0,140492.86,success,FALSE,0.0,,
BKG003043,HTL0023,CUST00046,2026-08-15,2026-09-02,2026-09-03,1,2.0,Standard,Half Board,App,9268.16,0.0,9268.16,Success,N,0.0,18.0,
BKG003044,HTL0188,CUST05631,2026-04-14,2026-04-25,2026-04-26,1,2.0,Standard,Half Board,app,28297.08,25.0,21222.81,Pending,0,0.0,11.0,
BKG003045,HTL0067,CUST05675,21/10/2025,2025-11-06,2025-11-10,4,1.0,Deluxe,Room Only,Website,60140.79,10.0,54126.71,Failed,0,0.0,,
BKG003046,HTL0289,CUST03703,25/11/2024,2024-11-28,2024-11-30,2,1.0,Standard,Half Board,App,16206.79,15.0,13775.77,SUCCESS,0,0.0,,5.0
BKG003047,HTL0137,CUST03158,2025-07-12,2025-07-23,2025-07-25,2,2.0,Standard,Breakfast Included,Website,37738.0,5.0,35851.1,Success,no,0.0,,
BKG003048,HTL0109,CUST00418,2024-08-17,2024-08-28,2024-09-02,5,1.0,Deluxe,Breakfast Included,App,35700.09,0.0,35700.09,failed,no,0.0,,
BKG003049,HTL0011,CUST03593,26/09/2025,2025-10-21,2025-10-22,1,3.0,Deluxe,Full Board,App,24550.55,10.0,22095.5,Failed,N,0.0,,3.0
BKG003050,HTL0189,CUST03019,2023-10-13,2023-10-15,2023-10-16,1,2.0,Executive,Breakfast Included,Call Center,29175.88,10.0,26258.29,Success,FALSE,0.0,,2.0
BKG003051,HTL0079,CUST00331,2025-12-12,2025-12-12,2025-12-13,1,1.0,Deluxe,Half Board,Website,9429.87,5.0,8958.38,success,No,0.0,,3.0
BKG003052,HTL0039,CUST05011,2025-05-31,2025-06-18,2025-06-19,1,2.0,Standard,Breakfast Included,Website,17273.01,0.0,17273.01,Failed,no,0.0,,4.0
BKG003053,HTL0065,CUST03133,2025-12-03,2026-01-04,2026-01-05,1,1.0,Standard,Half Board,,6191.44,15.0,5262.72,pending,no,0.0,32.0,2.0
BKG003054,HTL0112,CUST02743,2024-05-20,2024-05-29,2024-05-30,1,1.0,Premium,Half Board,App,12103.16,10.0,10892.84,failed,no,0.0,,3.0
BKG003055,HTL0086,CUST05247,2023-09-30,2023-10-16,2023-10-19,3,2.0,Standard,Room Only,Travel Agent,47656.0,5.0,45273.2,SUCCESS,0,0.0,16.0,3.0
BKG003056,HTL0295,CUST01448,2024-01-21,2024-01-25,2024-01-26,1,1.0,Deluxe,Full Board,Website,9850.04,0.0,9850.04,Success,No,0.0,,4.0
BKG003057,HTL0081,CUST05129,2026-03-14,2026-03-26,2026-04-03,8,2.0,Deluxe,Room Only,app,138104.89,10.0,124294.4,SUCCESS,FALSE,0.0,12.0,3.0
BKG003058,HTL0126,CUST02805,2026-01-25,2026-02-06,2026-02-07,1,1.0,Standard,Half Board,WEBSITE,13983.06,0.0,13983.06,Failed,no,0.0,,
BKG003059,HTL0245,CUST03353,2023-12-08,2024-01-02,2024-01-03,1,1.0,Standard,Breakfast Included,App,11695.3,5.0,11110.53,Success,Y,8958.43,,
BKG003060,HTL0064,CUST00016,02/06/2026,2026-06-14,2026-06-15,1,1.0,Suite,Full Board,Website,16652.08,5.0,15819.48,Success,N,0.0,12.0,
BKG003061,HTL0118,CUST03806,2024-04-19,2024-05-03,2024-05-05,2,1.0,Standard,Room Only,Website,16870.46,0.0,16870.46,success,N,0.0,14.0,3.0
BKG003062,HTL0264,CUST00970,08/12/2023,2023-12-14,2023-12-19,5,2.0,Standard,Breakfast Included,Website,68435.65,0.0,68435.65,SUCCESS,No,0.0,,4.0
BKG003063,HTL0205,CUST03733,2026-03-31,2026-04-04,2026-04-07,3,1.0,Suite,Half Board,Travel Agent,45169.47,5.0,42911.0,success,N,0.0,,
BKG003064,HTL0154,CUST05733,2024-01-16,2024-01-24,2024-01-25,1,1.0,Premium,Half Board,Travel Agent,7442.99,10.0,6698.69,success,0,0.0,,2.0
BKG003065,HTL0039,CUST03332,27/01/2025,2025-02-06,2025-02-07,1,3.0,Standard,Room Only,Call Center,31623.31,15.0,26879.81,success,FALSE,0.0,,3.0
BKG003066,HTL0130,CUST01779,10/06/2025,2025-06-14,2025-06-15,1,1.0,Premium,Room Only,Website,11578.54,10.0,10420.69,pending,No,0.0,4.0,
BKG003067,HTL0181,CUST04832,2023-11-20,2023-11-27,2023-11-28,1,,Standard,Breakfast Included,App,7458.52,5.0,7085.59,success,no,0.0,,4.0
BKG003068,HTL0190,CUST04711,2026-05-25,2026-06-18,2026-06-19,1,1.0,Suite,Breakfast Included,Website,17392.56,0.0,17392.56,Success,N,0.0,,2.0
BKG003069,HTL0029,CUST03057,15/01/2024,2024-01-25,2024-02-01,7,4.0,Standard,Breakfast Included,App,281861.0,15.0,239581.85,SUCCESS,N,0.0,10.0,3.0
BKG003070,HTL0154,CUST01342,2025-05-13,2025-05-13,2025-05-16,3,2.0,Standard,Breakfast Included,Call Center,39753.9,0.0,39753.9,Success,0,0.0,,
BKG003071,HTL0127,CUST02890,06/06/2025,2025-06-18,2025-06-25,7,1.0,Suite,Breakfast Included,App,144294.12,0.0,144294.12,success,FALSE,0.0,,
BKG003072,HTL0043,CUST05643,2026-05-13,2026-05-20,2026-05-22,2,2.0,Suite,Half Board,App,27575.12,10.0,24817.61,failed,Yes,15779.5,,
BKG003073,HTL0243,CUST02855,30/08/2025,2025-09-15,2025-09-19,4,,Standard,Room Only,,31626.54,0.0,31626.54,success,N,0.0,,
BKG003074,HTL0004,CUST05166,2024-09-23,2024-09-30,2024-10-01,1,1.0,Executive,Full Board,App,14678.0,15.0,12476.3,success,No,0.0,7.0,4.0
BKG003075,HTL0278,CUST05329,2026-04-09,2026-05-23,2026-05-24,1,1.0,Standard,Room Only,App,8135.76,0.0,8135.76,success,N,0.0,44.0,3.0
BKG003076,HTL0084,CUST05051,2024-08-17,2024-08-19,2024-08-20,1,,Standard,Breakfast Included,Website,7303.9,5.0,6938.7,success,No,0.0,2.0,
BKG003077,HTL0185,CUST04750,05/03/2026,2026-03-15,2026-03-17,2,2.0,Premium,Breakfast Included,Travel Agent,51870.48,15.0,44089.91,Success,1,32229.12,,
BKG003078,HTL0175,CUST02497,2025-07-08,2025-07-13,2025-07-14,1,1.0,Standard,Full Board,Website,10708.3,0.0,10708.3,success,no,0.0,,
BKG003079,HTL0097,CUST02780,2024-08-30,2024-08-31,2024-09-01,1,1.0,Suite,Room Only,Travel Agent,19066.76,10.0,17160.08,Success,No,0.0,,
BKG003080,HTL0245,CUST03971,06/11/2024,2024-12-29,2024-12-30,1,1.0,Deluxe,Room Only,Call Center,7101.3,,6036.1,failed,No,0.0,,
BKG003081,HTL0149,CUST04613,2024-02-13,2024-02-23,2024-02-24,1,2.0,Deluxe,Room Only,Website,29754.21,0.0,29754.21,failed,0,0.0,10.0,
BKG003082,HTL0223,CUST02526,16/12/2025,2025-12-23,2025-12-24,1,1.0,Deluxe,Full Board,App,18578.93,10.0,16721.04,Refunded,0,0.0,,3.0
BKG003083,HTL0196,CUST00488,2025-02-19,2025-03-29,2025-03-30,1,3.0,Deluxe,Breakfast Included,WEBSITE,27943.8,0.0,27943.8,success,No,0.0,38.0,4.0
BKG003084,HTL0062,CUST04242,2023-12-30,2024-02-28,2024-02-29,1,2.0,Standard,Half Board,App,16636.91,0.0,16636.91,success,no,0.0,,
BKG003085,HTL0161,CUST05795,2025-07-17,2025-08-21,2025-08-25,4,1.0,Deluxe,Full Board,App,25231.93,5.0,23970.33,Refunded,No,0.0,35.0,3.0
BKG003086,HTL0212,CUST03306,2023-10-17,2023-10-31,2023-11-03,3,1.0,Suite,Breakfast Included,App,51522.35,5.0,48946.23,Refunded,TRUE,43085.67,,
BKG003087,HTL0191,CUST02947,2023-11-11,2023-12-18,2023-12-19,1,2.0,Premium,Full Board,App,21486.51,0.0,21486.51,Failed,Yes,11954.3,37.0,
BKG003088,HTL0060,CUST01529,2024-09-19,2024-09-25,2024-09-28,3,1.0,Executive,Full Board,App,12963.28,25.0,9722.46,success,FALSE,0.0,,
BKG003089,HTL0212,CUST05353,2023-10-26,2023-10-26,2023-10-27,1,1.0,Deluxe,Breakfast Included,,14052.6,25.0,10539.45,SUCCESS,FALSE,0.0,,4.0
BKG003090,HTL0212,CUST03680,2024-02-13,2024-03-06,2024-03-07,1,1.0,Deluxe,Room Only,Call Center,13781.17,5.0,13092.11,Refunded,No,0.0,,4.0
BKG003091,HTL0024,CUST04822,2026-08-18,2026-08-24,2026-08-25,1,1.0,Suite,Room Only,App,17553.78,,16676.09,Success,no,0.0,,4.0
BKG003092,HTL0113,CUST01191,2025-12-25,2025-12-25,2025-12-26,1,1.0,Suite,Full Board,Travel Agent,16392.22,5.0,15572.61,,FALSE,0.0,,3.0
BKG003093,HTL0209,CUST02204,15/03/2025,2025-03-16,2025-03-20,4,1.0,Standard,Breakfast Included,App,76575.9,15.0,65089.51,SUCCESS,FALSE,0.0,,3.0
BKG003094,HTL0041,CUST03674,17/03/2026,2026-04-20,2026-04-21,1,2.0,Deluxe,Half Board,App,22467.91,10.0,20221.12,success,N,0.0,34.0,4.0
BKG003095,HTL0183,CUST05490,2024-06-20,2024-06-26,2024-06-29,3,1.0,Deluxe,Room Only,Website,26738.3,10.0,24064.47,Failed,no,0.0,6.0,3.0
BKG003096,HTL0002,CUST02917,15/11/2025,2025-11-15,2025-11-16,1,2.0,Premium,Full Board,Travel Agent,33264.69,10.0,29938.22,success,No,0.0,,
BKG003097,HTL0277,CUST04451,2023-09-30,2023-10-03,2023-10-08,5,1.0,Deluxe,Breakfast Included,Call Center,65482.82,20.0,52386.26,Success,0,0.0,,
BKG003098,HTL0222,CUST01700,2024-01-06,2024-01-11,2024-01-14,3,1.0,Executive,Breakfast Included,Travel Agent,25872.76,10.0,23285.48,SUCCESS,0,0.0,5.0,4.0
BKG003099,HTL0030,CUST02349,2024-02-24,2024-02-27,2024-02-28,1,1.0,Executive,Breakfast Included,,10759.25,10.0,9683.33,success,no,0.0,,2.0
BKG003100,HTL0231,CUST04807,23/09/2023,2023-09-30,2023-10-04,4,,Deluxe,Room Only,Travel Agent,59407.75,0.0,59407.75,failed,0,0.0,,
BKG003101,HTL0070,CUST05915,25/10/2025,2025-11-15,2025-11-19,4,3.0,Standard,Breakfast Included,App,123842.33,10.0,111458.1,failed,No,0.0,,
BKG003102,HTL0140,CUST03630,16/10/2023,2023-11-05,2023-11-09,4,1.0,Premium,Breakfast Included,Call Center,56710.8,5.0,53875.26,Refunded,No,0.0,20.0,
BKG003103,HTL0169,CUST04852,09/10/2025,2025-10-09,2025-10-14,5,2.0,Suite,Half Board,Call Center,182915.22,10.0,164623.7,Failed,0,0.0,,
BKG003104,HTL0108,CUST00183,20/11/2025,2025-11-30,2025-12-01,1,1.0,Premium,Breakfast Included,,10041.58,20.0,8033.26,Success,N,0.0,,
BKG003105,HTL0196,CUST04950,25/04/2024,2024-05-17,2024-05-19,2,,Premium,Room Only,App,24972.57,10.0,22475.31,Refunded,N,0.0,,4.0
BKG003106,HTL0208,CUST04275,2024-05-25,2024-05-31,2024-06-01,1,1.0,Standard,Breakfast Included,Website,6612.18,20.0,5289.74,success,N,0.0,,
BKG003107,HTL0177,CUST04185,2025-10-05,2025-10-11,2025-10-16,5,1.0,Deluxe,Half Board,Website,53929.46,5.0,51232.99,Success,No,0.0,6.0,4.0
BKG003108,HTL0138,CUST00293,2024-01-30,2024-01-31,2024-02-04,4,1.0,Deluxe,Room Only,Website,53957.19,0.0,53957.19,Success,No,0.0,1.0,
BKG003109,HTL0139,CUST00032,2025-07-08,2025-08-31,2025-09-03,3,1.0,Standard,Breakfast Included,WEBSITE,25711.76,0.0,25711.76,success,no,0.0,54.0,
BKG003110,HTL0105,CUST04984,2024-05-13,2024-05-14,2024-05-16,2,2.0,Standard,Half Board,App,38992.17,0.0,38992.17,success,N,0.0,1.0,3.0
BKG003111,HTL0291,CUST00765,2024-07-15,2024-07-21,2024-07-24,3,1.0,Executive,Half Board,App,29725.1,0.0,29725.1,Failed,FALSE,0.0,6.0,4.0
BKG003112,HTL0005,CUST04677,02/06/2026,2026-06-04,2026-06-10,6,2.0,Deluxe,Breakfast Included,Call Center,126434.61,5.0,120112.88,Refunded,No,0.0,,
BKG003113,HTL0023,CUST04639,03/04/2024,2024-04-15,2024-04-16,1,3.0,Suite,Full Board,Website,20796.8,15.0,17677.28,Success,N,0.0,12.0,4.0
BKG003114,HTL0124,CUST03949,2024-09-04,2024-09-04,2024-09-08,4,3.0,Standard,Room Only,App,82305.24,0.0,82305.24,Success,no,0.0,0.0,5.0
BKG003115,HTL0192,CUST05966,2026-04-11,2026-04-16,2026-04-18,2,1.0,Standard,Full Board,app,11666.57,15.0,9916.58,Failed,no,0.0,,
BKG003116,HTL0094,CUST01897,2023-11-19,2023-11-24,2023-11-26,2,2.0,Suite,Breakfast Included,app,66083.51,20.0,52866.81,Refunded,No,0.0,5.0,3.0
BKG003117,HTL0213,CUST05404,2024-09-16,2024-09-22,2024-09-23,1,2.0,Suite,Breakfast Included,App,31827.66,15.0,27053.51,success,N,0.0,,
BKG003118,HTL0292,CUST04055,09/07/2025,2025-07-09,2025-07-10,1,2.0,Standard,Half Board,Website,25628.35,15.0,21784.1,Success,0,0.0,,4.0
BKG003119,HTL0257,CUST05136,2026-03-18,2026-03-25,2026-03-30,5,1.0,Standard,Full Board,Website,52848.11,15.0,44920.89,failed,no,0.0,,4.0
BKG003120,HTL0288,CUST05561,10/02/2025,2025-02-12,2025-02-15,3,1.0,Standard,Breakfast Included,Website,27847.21,0.0,27847.21,Failed,Y,23553.88,,
BKG003121,HTL0075,CUST02323,20/07/2024,2024-07-20,2024-07-21,1,1.0,Deluxe,Breakfast Included,App,23853.03,0.0,23853.03,failed,0,0.0,0.0,2.0
BKG003122,HTL0180,CUST04150,2025-08-25,2025-09-02,2025-09-03,1,3.0,Standard,Breakfast Included,Call Center,10731.01,15.0,9121.36,Refunded,0,0.0,8.0,2.0
BKG003123,HTL0221,CUST03887,31/10/2023,2023-11-20,2023-11-21,1,1.0,Standard,Full Board,App,10060.17,5.0,9557.16,success,FALSE,0.0,20.0,5.0
BKG003124,HTL0110,CUST03197,2025-09-19,2025-09-25,2025-09-26,1,2.0,Executive,Breakfast Included,,20339.86,0.0,20339.86,success,No,0.0,,5.0
BKG003125,HTL0168,CUST03195,08/07/2024,2024-08-07,2024-08-11,4,1.0,Standard,Half Board,Travel Agent,32106.77,0.0,32106.77,Success,N,0.0,30.0,
BKG003126,HTL0251,CUST03431,2023-09-21,2023-09-25,2023-09-27,2,3.0,Standard,Breakfast Included,App,81020.38,10.0,72918.34,pending,No,0.0,,
BKG003127,HTL0103,CUST00877,2025-07-28,2025-07-31,2025-08-01,1,2.0,Suite,Breakfast Included,,26107.24,15.0,22191.15,Success,No,0.0,,4.0
BKG003128,HTL0064,CUST04650,2023-09-26,2023-09-26,2023-09-30,4,1.0,Deluxe,Breakfast Included,App,49757.41,5.0,47269.54,Success,0,0.0,,
BKG003129,HTL0062,CUST05467,2024-09-06,2024-09-13,2024-09-15,2,1.0,Premium,Room Only,Website,28494.74,0.0,28494.74,SUCCESS,No,0.0,7.0,
BKG003130,HTL0260,CUST05571,2025-01-21,2025-01-22,2025-01-25,3,1.0,Standard,Room Only,app,26364.31,5.0,25046.09,success,FALSE,0.0,1.0,
